 time            time            v(inp)          v(inn)          v(vamp)         v(rxout)       
 1.66470000e-08  1.66470000e-08  8.50000000e-01  9.50000000e-01  5.28826221e-01  4.18493901e-01 
 1.66490000e-08  1.66490000e-08  8.50000000e-01  9.50000000e-01  5.19516172e-01  4.43214066e-01 
 1.66510000e-08  1.66510000e-08  8.50000000e-01  9.50000000e-01  5.10495565e-01  4.68396822e-01 
 1.66530000e-08  1.66530000e-08  8.50000000e-01  9.50000000e-01  5.01756620e-01  4.94014228e-01 
 1.66550000e-08  1.66550000e-08  8.50000000e-01  9.50000000e-01  4.93298968e-01  5.20039555e-01 
 1.66570000e-08  1.66570000e-08  8.50000000e-01  9.50000000e-01  4.85114121e-01  5.46444922e-01 
 1.66590000e-08  1.66590000e-08  8.50000000e-01  9.50000000e-01  4.77200844e-01  5.73203648e-01 
 1.66610000e-08  1.66610000e-08  8.50000000e-01  9.50000000e-01  4.69550249e-01  6.00288086e-01 
 1.66630000e-08  1.66630000e-08  8.50000000e-01  9.50000000e-01  4.62160553e-01  6.27671752e-01 
 1.66650000e-08  1.66650000e-08  8.50000000e-01  9.50000000e-01  4.55022729e-01  6.55327356e-01 
 1.66670000e-08  1.66670000e-08  8.50000000e-01  9.50000000e-01  4.48134632e-01  6.83228728e-01 
 1.66690000e-08  1.66690000e-08  8.50000000e-01  9.50000000e-01  4.41487216e-01  7.11349033e-01 
 1.66710000e-08  1.66710000e-08  8.50000000e-01  9.50000000e-01  4.35078061e-01  7.39662508e-01 
 1.66730000e-08  1.66730000e-08  8.50000000e-01  9.50000000e-01  4.28898152e-01  7.68142826e-01 
 1.66750000e-08  1.66750000e-08  8.50000000e-01  9.50000000e-01  4.22944852e-01  7.96764661e-01 
 1.66770000e-08  1.66770000e-08  8.50000000e-01  9.50000000e-01  4.17209235e-01  8.25502174e-01 
 1.66790000e-08  1.66790000e-08  8.50000000e-01  9.50000000e-01  4.11688512e-01  8.54330417e-01 
 1.66810000e-08  1.66810000e-08  8.50000000e-01  9.50000000e-01  4.06373907e-01  8.83223920e-01 
 1.66830000e-08  1.66830000e-08  8.50000000e-01  9.50000000e-01  4.01262572e-01  9.12157935e-01 
 1.66850000e-08  1.66850000e-08  8.50000000e-01  9.50000000e-01  3.96345966e-01  9.41107101e-01 
 1.66870000e-08  1.66870000e-08  8.50000000e-01  9.50000000e-01  3.91621289e-01  9.70046528e-01 
 1.66890000e-08  1.66890000e-08  8.50000000e-01  9.50000000e-01  3.87080362e-01  9.98950497e-01 
 1.66910000e-08  1.66910000e-08  8.50000000e-01  9.50000000e-01  3.82720594e-01  1.02779337e+00 
 1.66930000e-08  1.66930000e-08  8.50000000e-01  9.50000000e-01  3.78534357e-01  1.05654830e+00 
 1.66950000e-08  1.66950000e-08  8.50000000e-01  9.50000000e-01  3.74519531e-01  1.08518785e+00 
 1.66970000e-08  1.66970000e-08  8.50000000e-01  9.50000000e-01  3.70669372e-01  1.11368267e+00 
 1.66990000e-08  1.66990000e-08  8.50000000e-01  9.50000000e-01  3.66982699e-01  1.14200176e+00 
 1.67010000e-08  1.67010000e-08  8.50000000e-01  9.50000000e-01  3.63454284e-01  1.17011088e+00 
 1.67030000e-08  1.67030000e-08  8.50000000e-01  9.50000000e-01  3.60084760e-01  1.19797232e+00 
 1.67050000e-08  1.67050000e-08  8.50000000e-01  9.50000000e-01  3.56871605e-01  1.22554289e+00 
 1.67070000e-08  1.67070000e-08  8.50000000e-01  9.50000000e-01  3.53818866e-01  1.25277323e+00 
 1.67090000e-08  1.67090000e-08  8.50000000e-01  9.50000000e-01  3.50928777e-01  1.27960570e+00 
 1.67110000e-08  1.67110000e-08  8.50000000e-01  9.50000000e-01  3.48211233e-01  1.30597450e+00 
 1.67130000e-08  1.67130000e-08  8.50000000e-01  9.50000000e-01  3.45675624e-01  1.33180553e+00 
 1.67150000e-08  1.67150000e-08  8.50000000e-01  9.50000000e-01  3.43339072e-01  1.35701948e+00 
 1.67170000e-08  1.67170000e-08  8.50000000e-01  9.50000000e-01  3.41216706e-01  1.38153525e+00 
 1.67190000e-08  1.67190000e-08  8.50000000e-01  9.50000000e-01  3.39326531e-01  1.40527586e+00 
 1.67210000e-08  1.67210000e-08  8.50000000e-01  9.50000000e-01  3.37677056e-01  1.42817343e+00 
 1.67230000e-08  1.67230000e-08  8.50000000e-01  9.50000000e-01  3.36270604e-01  1.45017465e+00 
 1.67250000e-08  1.67250000e-08  8.50000000e-01  9.50000000e-01  3.35093538e-01  1.47124280e+00 
 1.67270000e-08  1.67270000e-08  8.50000000e-01  9.50000000e-01  3.34124306e-01  1.49135838e+00 
 1.67290000e-08  1.67290000e-08  8.50000000e-01  9.50000000e-01  3.33329578e-01  1.51051642e+00 
 1.67310000e-08  1.67310000e-08  8.50000000e-01  9.50000000e-01  3.32675311e-01  1.52872387e+00 
 1.67330000e-08  1.67330000e-08  8.50000000e-01  9.50000000e-01  3.32123746e-01  1.54599593e+00 
 1.67350000e-08  1.67350000e-08  8.50000000e-01  9.50000000e-01  3.31642847e-01  1.56235390e+00 
 1.67370000e-08  1.67370000e-08  8.50000000e-01  9.50000000e-01  3.31200676e-01  1.57782320e+00 
 1.67390000e-08  1.67390000e-08  8.50000000e-01  9.50000000e-01  3.30773027e-01  1.59243214e+00 
 1.67410000e-08  1.67410000e-08  8.50000000e-01  9.50000000e-01  3.30337211e-01  1.60621058e+00 
 1.67430000e-08  1.67430000e-08  8.50000000e-01  9.50000000e-01  3.29877501e-01  1.61919001e+00 
 1.67450000e-08  1.67450000e-08  8.50000000e-01  9.50000000e-01  3.29379474e-01  1.63140221e+00 
 1.67470000e-08  1.67470000e-08  8.50000000e-01  9.50000000e-01  3.28834653e-01  1.64287974e+00 
 1.67490000e-08  1.67490000e-08  8.50000000e-01  9.50000000e-01  3.28234727e-01  1.65365509e+00 
 1.67510000e-08  1.67510000e-08  8.50000000e-01  9.50000000e-01  3.27576484e-01  1.66376091e+00 
 1.67530000e-08  1.67530000e-08  8.50000000e-01  9.50000000e-01  3.26856156e-01  1.67322933e+00 
 1.67550000e-08  1.67550000e-08  8.50000000e-01  9.50000000e-01  3.26074209e-01  1.68209228e+00 
 1.67570000e-08  1.67570000e-08  8.50000000e-01  9.50000000e-01  3.25230002e-01  1.69038092e+00 
 1.67590000e-08  1.67590000e-08  8.50000000e-01  9.50000000e-01  3.24326442e-01  1.69812585e+00 
 1.67610000e-08  1.67610000e-08  8.50000000e-01  9.50000000e-01  3.23364934e-01  1.70535675e+00 
 1.67630000e-08  1.67630000e-08  8.50000000e-01  9.50000000e-01  3.22349901e-01  1.71210255e+00 
 1.67650000e-08  1.67650000e-08  8.50000000e-01  9.50000000e-01  3.21283996e-01  1.71839106e+00 
 1.67670000e-08  1.67670000e-08  8.50000000e-01  9.50000000e-01  3.20172483e-01  1.72424925e+00 
 1.67690000e-08  1.67690000e-08  8.50000000e-01  9.50000000e-01  3.19018686e-01  1.72970289e+00 
 1.67710000e-08  1.67710000e-08  8.50000000e-01  9.50000000e-01  3.17828227e-01  1.73477681e+00 
 1.67730000e-08  1.67730000e-08  8.50000000e-01  9.50000000e-01  3.16604689e-01  1.73949462e+00 
 1.67750000e-08  1.67750000e-08  8.50000000e-01  9.50000000e-01  3.15353719e-01  1.74387896e+00 
 1.67770000e-08  1.67770000e-08  8.50000000e-01  9.50000000e-01  3.14078874e-01  1.74795126e+00 
 1.67790000e-08  1.67790000e-08  8.50000000e-01  9.50000000e-01  3.12785600e-01  1.75173196e+00 
 1.67810000e-08  1.67810000e-08  8.50000000e-01  9.50000000e-01  3.11477241e-01  1.75524034e+00 
 1.67830000e-08  1.67830000e-08  8.50000000e-01  9.50000000e-01  3.10158893e-01  1.75849474e+00 
 1.67850000e-08  1.67850000e-08  8.50000000e-01  9.50000000e-01  3.08833573e-01  1.76151236e+00 
 1.67870000e-08  1.67870000e-08  8.50000000e-01  9.50000000e-01  3.07505939e-01  1.76430952e+00 
 1.67890000e-08  1.67890000e-08  8.50000000e-01  9.50000000e-01  3.06178614e-01  1.76690148e+00 
 1.67910000e-08  1.67910000e-08  8.50000000e-01  9.50000000e-01  3.04855777e-01  1.76930268e+00 
 1.67930000e-08  1.67930000e-08  8.50000000e-01  9.50000000e-01  3.03539626e-01  1.77152657e+00 
 1.67950000e-08  1.67950000e-08  8.50000000e-01  9.50000000e-01  3.02233849e-01  1.77358586e+00 
 1.67970000e-08  1.67970000e-08  8.50000000e-01  9.50000000e-01  3.00940215e-01  1.77549234e+00 
 1.67990000e-08  1.67990000e-08  8.50000000e-01  9.50000000e-01  2.99661931e-01  1.77725712e+00 
 1.68010000e-08  1.68010000e-08  8.50000000e-01  9.50000000e-01  2.98400353e-01  1.77889052e+00 
 1.68030000e-08  1.68030000e-08  8.50000000e-01  9.50000000e-01  2.97158227e-01  1.78040222e+00 
 1.68050000e-08  1.68050000e-08  8.50000000e-01  9.50000000e-01  2.95936521e-01  1.78180116e+00 
 1.68070000e-08  1.68070000e-08  8.50000000e-01  9.50000000e-01  2.94737557e-01  1.78309577e+00 
 1.68090000e-08  1.68090000e-08  8.50000000e-01  9.50000000e-01  2.93561944e-01  1.78429378e+00 
 1.68110000e-08  1.68110000e-08  8.50000000e-01  9.50000000e-01  2.92411615e-01  1.78540248e+00 
 1.68130000e-08  1.68130000e-08  8.50000000e-01  9.50000000e-01  2.91286862e-01  1.78642857e+00 
 1.68150000e-08  1.68150000e-08  8.50000000e-01  9.50000000e-01  2.90189267e-01  1.78737829e+00 
 1.68170000e-08  1.68170000e-08  8.50000000e-01  9.50000000e-01  2.89118839e-01  1.78825743e+00 
 1.68190000e-08  1.68190000e-08  8.50000000e-01  9.50000000e-01  2.88076850e-01  1.78907136e+00 
 1.68210000e-08  1.68210000e-08  8.50000000e-01  9.50000000e-01  2.87063066e-01  1.78982503e+00 
 1.68230000e-08  1.68230000e-08  8.50000000e-01  9.50000000e-01  2.86078486e-01  1.79052306e+00 
 1.68250000e-08  1.68250000e-08  8.50000000e-01  9.50000000e-01  2.85122668e-01  1.79116969e+00 
 1.68270000e-08  1.68270000e-08  8.50000000e-01  9.50000000e-01  2.84196374e-01  1.79176887e+00 
 1.68290000e-08  1.68290000e-08  8.50000000e-01  9.50000000e-01  2.83298988e-01  1.79232422e+00 
 1.68310000e-08  1.68310000e-08  8.50000000e-01  9.50000000e-01  2.82431072e-01  1.79283912e+00 
 1.68330000e-08  1.68330000e-08  8.50000000e-01  9.50000000e-01  2.81591864e-01  1.79331664e+00 
 1.68350000e-08  1.68350000e-08  8.50000000e-01  9.50000000e-01  2.80781756e-01  1.79375968e+00 
 1.68370000e-08  1.68370000e-08  8.50000000e-01  9.50000000e-01  2.79999869e-01  1.79417085e+00 
 1.68390000e-08  1.68390000e-08  8.50000000e-01  9.50000000e-01  2.79246455e-01  1.79455262e+00 
 1.68410000e-08  1.68410000e-08  8.50000000e-01  9.50000000e-01  2.78520545e-01  1.79490721e+00 
 1.68430000e-08  1.68430000e-08  8.50000000e-01  9.50000000e-01  2.77822270e-01  1.79523672e+00 
 1.68450000e-08  1.68450000e-08  8.50000000e-01  9.50000000e-01  2.77150595e-01  1.79554303e+00 
 1.68470000e-08  1.68470000e-08  8.50000000e-01  9.50000000e-01  2.76505557e-01  1.79582793e+00 
 1.68490000e-08  1.68490000e-08  8.50000000e-01  9.50000000e-01  2.75886070e-01  1.79609303e+00 
 1.68510000e-08  1.68510000e-08  8.50000000e-01  9.50000000e-01  2.75292097e-01  1.79633982e+00 
 1.68530000e-08  1.68530000e-08  8.50000000e-01  9.50000000e-01  2.74722521e-01  1.79656968e+00 
 1.68550000e-08  1.68550000e-08  8.50000000e-01  9.50000000e-01  2.74177247e-01  1.79678389e+00 
 1.68570000e-08  1.68570000e-08  8.50000000e-01  9.50000000e-01  2.73655139e-01  1.79698360e+00 
 1.68590000e-08  1.68590000e-08  8.50000000e-01  9.50000000e-01  2.73156059e-01  1.79716991e+00 
 1.68610000e-08  1.68610000e-08  8.50000000e-01  9.50000000e-01  2.72678868e-01  1.79734379e+00 
 1.68630000e-08  1.68630000e-08  8.50000000e-01  9.50000000e-01  2.72223397e-01  1.79750616e+00 
 1.68650000e-08  1.68650000e-08  8.50000000e-01  9.50000000e-01  2.71788511e-01  1.79765787e+00 
 1.68670000e-08  1.68670000e-08  8.50000000e-01  9.50000000e-01  2.71374023e-01  1.79779968e+00 
 1.68690000e-08  1.68690000e-08  8.50000000e-01  9.50000000e-01  2.70978811e-01  1.79793232e+00 
 1.68710000e-08  1.68710000e-08  8.50000000e-01  9.50000000e-01  2.70602677e-01  1.79805643e+00 
 1.68730000e-08  1.68730000e-08  8.50000000e-01  9.50000000e-01  2.70244522e-01  1.79817264e+00 
 1.68750000e-08  1.68750000e-08  8.50000000e-01  9.50000000e-01  2.69904144e-01  1.79828149e+00 
 1.68770000e-08  1.68770000e-08  8.50000000e-01  9.50000000e-01  2.69580470e-01  1.79838351e+00 
 1.68790000e-08  1.68790000e-08  8.50000000e-01  9.50000000e-01  2.69273302e-01  1.79847916e+00 
 1.68810000e-08  1.68810000e-08  8.50000000e-01  9.50000000e-01  2.68981598e-01  1.79856890e+00 
 1.68830000e-08  1.68830000e-08  8.50000000e-01  9.50000000e-01  2.68705167e-01  1.79865312e+00 
 1.68850000e-08  1.68850000e-08  8.50000000e-01  9.50000000e-01  2.68443003e-01  1.79873220e+00 
 1.68870000e-08  1.68870000e-08  8.50000000e-01  9.50000000e-01  2.68194926e-01  1.79880649e+00 
 1.68890000e-08  1.68890000e-08  8.50000000e-01  9.50000000e-01  2.67959968e-01  1.79887630e+00 
 1.68910000e-08  1.68910000e-08  8.50000000e-01  9.50000000e-01  2.67737963e-01  1.79894193e+00 
 1.68930000e-08  1.68930000e-08  8.50000000e-01  9.50000000e-01  2.67527982e-01  1.79900367e+00 
 1.68950000e-08  1.68950000e-08  8.50000000e-01  9.50000000e-01  2.67329876e-01  1.79906175e+00 
 1.68970000e-08  1.68970000e-08  8.50000000e-01  9.50000000e-01  2.67142756e-01  1.79911642e+00 
 1.68990000e-08  1.68990000e-08  8.50000000e-01  9.50000000e-01  2.66966491e-01  1.79916789e+00 
 1.69010000e-08  1.69010000e-08  8.50000000e-01  9.50000000e-01  2.66800233e-01  1.79921637e+00 
 1.69030000e-08  1.69030000e-08  8.50000000e-01  9.50000000e-01  2.66643870e-01  1.79926203e+00 
 1.69050000e-08  1.69050000e-08  8.50000000e-01  9.50000000e-01  2.66496595e-01  1.79930507e+00 
 1.69070000e-08  1.69070000e-08  8.50000000e-01  9.50000000e-01  2.66358315e-01  1.79934563e+00 
 1.69090000e-08  1.69090000e-08  8.50000000e-01  9.50000000e-01  2.66228263e-01  1.79938388e+00 
 1.69110000e-08  1.69110000e-08  8.50000000e-01  9.50000000e-01  2.66106366e-01  1.79941994e+00 
 1.69130000e-08  1.69130000e-08  8.50000000e-01  9.50000000e-01  2.65991895e-01  1.79945396e+00 
 1.69150000e-08  1.69150000e-08  8.50000000e-01  9.50000000e-01  2.65884799e-01  1.79948605e+00 
 1.69170000e-08  1.69170000e-08  8.50000000e-01  9.50000000e-01  2.65784387e-01  1.79951632e+00 
 1.69190000e-08  1.69190000e-08  8.50000000e-01  9.50000000e-01  2.65690625e-01  1.79954489e+00 
 1.69210000e-08  1.69210000e-08  8.50000000e-01  9.50000000e-01  2.65602861e-01  1.79957185e+00 
 1.69230000e-08  1.69230000e-08  8.50000000e-01  9.50000000e-01  2.65521078e-01  1.79959728e+00 
 1.69250000e-08  1.69250000e-08  8.50000000e-01  9.50000000e-01  2.65444660e-01  1.79962130e+00 
 1.69270000e-08  1.69270000e-08  8.50000000e-01  9.50000000e-01  2.65373608e-01  1.79964396e+00 
 1.69290000e-08  1.69290000e-08  8.50000000e-01  9.50000000e-01  2.65307340e-01  1.79966535e+00 
 1.69310000e-08  1.69310000e-08  8.50000000e-01  9.50000000e-01  2.65245875e-01  1.79968554e+00 
 1.69330000e-08  1.69330000e-08  8.50000000e-01  9.50000000e-01  2.65188661e-01  1.79970460e+00 
 1.69350000e-08  1.69350000e-08  8.50000000e-01  9.50000000e-01  2.65135732e-01  1.79972258e+00 
 1.69370000e-08  1.69370000e-08  8.50000000e-01  9.50000000e-01  2.65086571e-01  1.79973956e+00 
 1.69390000e-08  1.69390000e-08  8.50000000e-01  9.50000000e-01  2.65041224e-01  1.79975557e+00 
 1.69410000e-08  1.69410000e-08  8.50000000e-01  9.50000000e-01  2.64999202e-01  1.79977069e+00 
 1.69430000e-08  1.69430000e-08  8.50000000e-01  9.50000000e-01  2.64960567e-01  1.79978494e+00 
 1.69450000e-08  1.69450000e-08  8.50000000e-01  9.50000000e-01  2.64924857e-01  1.79979840e+00 
 1.69470000e-08  1.69470000e-08  8.50000000e-01  9.50000000e-01  2.64892145e-01  1.79981108e+00 
 1.69490000e-08  1.69490000e-08  8.50000000e-01  9.50000000e-01  2.64861995e-01  1.79982305e+00 
 1.69510000e-08  1.69510000e-08  8.50000000e-01  9.50000000e-01  2.64834493e-01  1.79983433e+00 
 1.69530000e-08  1.69530000e-08  8.50000000e-01  9.50000000e-01  2.64809227e-01  1.79984497e+00 
 1.69550000e-08  1.69550000e-08  8.50000000e-01  9.50000000e-01  2.64786291e-01  1.79985499e+00 
 1.69570000e-08  1.69570000e-08  8.50000000e-01  9.50000000e-01  2.64765297e-01  1.79986444e+00 
 1.69590000e-08  1.69590000e-08  8.50000000e-01  9.50000000e-01  2.64746349e-01  1.79987333e+00 
 1.69610000e-08  1.69610000e-08  8.50000000e-01  9.50000000e-01  2.64729080e-01  1.79988171e+00 
 1.69630000e-08  1.69630000e-08  8.50000000e-01  9.50000000e-01  2.64713602e-01  1.79988960e+00 
 1.69650000e-08  1.69650000e-08  8.50000000e-01  9.50000000e-01  2.64699567e-01  1.79989703e+00 
 1.69670000e-08  1.69670000e-08  8.50000000e-01  9.50000000e-01  2.64687094e-01  1.79990401e+00 
 1.69690000e-08  1.69690000e-08  8.50000000e-01  9.50000000e-01  2.64675856e-01  1.79991059e+00 
 1.69710000e-08  1.69710000e-08  8.50000000e-01  9.50000000e-01  2.64665975e-01  1.79991676e+00 
 1.69730000e-08  1.69730000e-08  8.50000000e-01  9.50000000e-01  2.64657143e-01  1.79992257e+00 
 1.69750000e-08  1.69750000e-08  8.50000000e-01  9.50000000e-01  2.64649488e-01  1.79992802e+00 
 1.69770000e-08  1.69770000e-08  8.50000000e-01  9.50000000e-01  2.64642716e-01  1.79993315e+00 
 1.69790000e-08  1.69790000e-08  8.50000000e-01  9.50000000e-01  2.64636959e-01  1.79993796e+00 
 1.69810000e-08  1.69810000e-08  8.50000000e-01  9.50000000e-01  2.64631941e-01  1.79994248e+00 
 1.69830000e-08  1.69830000e-08  8.50000000e-01  9.50000000e-01  2.64627797e-01  1.79994670e+00 
 1.69850000e-08  1.69850000e-08  8.50000000e-01  9.50000000e-01  2.64624262e-01  1.79995068e+00 
 1.69870000e-08  1.69870000e-08  8.50000000e-01  9.50000000e-01  2.64621477e-01  1.79995439e+00 
 1.69890000e-08  1.69890000e-08  8.50000000e-01  9.50000000e-01  2.64619189e-01  1.79995788e+00 
 1.69910000e-08  1.69910000e-08  8.50000000e-01  9.50000000e-01  2.64617539e-01  1.79996113e+00 
 1.69930000e-08  1.69930000e-08  8.50000000e-01  9.50000000e-01  2.64616290e-01  1.79996419e+00 
 1.69950000e-08  1.69950000e-08  8.50000000e-01  9.50000000e-01  2.64615583e-01  1.79996703e+00 
 1.69970000e-08  1.69970000e-08  8.50000000e-01  9.50000000e-01  2.64615190e-01  1.79996970e+00 
 1.69990000e-08  1.69990000e-08  8.50000000e-01  9.50000000e-01  2.64615256e-01  1.79997219e+00 
 1.70000000e-08  1.70000000e-08  8.50000000e-01  9.50000000e-01  2.64615349e-01  1.79997337e+00 
 1.70002000e-08  1.70002000e-08  8.50400000e-01  9.49600000e-01  2.64550226e-01  1.79996510e+00 
 1.70006000e-08  1.70006000e-08  8.51200000e-01  9.48800000e-01  2.64437172e-01  1.79995120e+00 
 1.70014000e-08  1.70014000e-08  8.52800000e-01  9.47200000e-01  2.64292535e-01  1.79993461e+00 
 1.70030000e-08  1.70030000e-08  8.56000000e-01  9.44000000e-01  2.64323045e-01  1.79994290e+00 
 1.70050000e-08  1.70050000e-08  8.60000000e-01  9.40000000e-01  2.64973250e-01  1.80002831e+00 
 1.70070000e-08  1.70070000e-08  8.64000000e-01  9.36000000e-01  2.66328738e-01  1.80020315e+00 
 1.70090000e-08  1.70090000e-08  8.68000000e-01  9.32000000e-01  2.68432356e-01  1.80046392e+00 
 1.70110000e-08  1.70110000e-08  8.72000000e-01  9.28000000e-01  2.71323685e-01  1.80080575e+00 
 1.70130000e-08  1.70130000e-08  8.76000000e-01  9.24000000e-01  2.75046721e-01  1.80122816e+00 
 1.70150000e-08  1.70150000e-08  8.80000000e-01  9.20000000e-01  2.79636706e-01  1.80172866e+00 
 1.70170000e-08  1.70170000e-08  8.84000000e-01  9.16000000e-01  2.85128910e-01  1.80230617e+00 
 1.70190000e-08  1.70190000e-08  8.88000000e-01  9.12000000e-01  2.91549099e-01  1.80295794e+00 
 1.70210000e-08  1.70210000e-08  8.92000000e-01  9.08000000e-01  2.98921606e-01  1.80368236e+00 
 1.70230000e-08  1.70230000e-08  8.96000000e-01  9.04000000e-01  3.07261543e-01  1.80447646e+00 
 1.70250000e-08  1.70250000e-08  9.00000000e-01  9.00000000e-01  3.16581871e-01  1.80533835e+00 
 1.70270000e-08  1.70270000e-08  9.04000000e-01  8.96000000e-01  3.26886932e-01  1.80626510e+00 
 1.70290000e-08  1.70290000e-08  9.08000000e-01  8.92000000e-01  3.38178612e-01  1.80725479e+00 
 1.70310000e-08  1.70310000e-08  9.12000000e-01  8.88000000e-01  3.50450936e-01  1.80830479e+00 
 1.70330000e-08  1.70330000e-08  9.16000000e-01  8.84000000e-01  3.63695431e-01  1.80941341e+00 
 1.70350000e-08  1.70350000e-08  9.20000000e-01  8.80000000e-01  3.77896554e-01  1.81057854e+00 
 1.70370000e-08  1.70370000e-08  9.24000000e-01  8.76000000e-01  3.93036336e-01  1.81179895e+00 
 1.70390000e-08  1.70390000e-08  9.28000000e-01  8.72000000e-01  4.09090473e-01  1.81307311e+00 
 1.70410000e-08  1.70410000e-08  9.32000000e-01  8.68000000e-01  4.26032364e-01  1.81440032e+00 
 1.70430000e-08  1.70430000e-08  9.36000000e-01  8.64000000e-01  4.43829779e-01  1.81577959e+00 
 1.70450000e-08  1.70450000e-08  9.40000000e-01  8.60000000e-01  4.62448424e-01  1.81721048e+00 
 1.70470000e-08  1.70470000e-08  9.44000000e-01  8.56000000e-01  4.81849161e-01  1.81869201e+00 
 1.70490000e-08  1.70490000e-08  9.48000000e-01  8.52000000e-01  5.01991243e-01  1.82022306e+00 
 1.70500000e-08  1.70500000e-08  9.50000000e-01  8.50000000e-01  5.12327399e-01  1.82100648e+00 
 1.70502000e-08  1.70502000e-08  9.50000000e-01  8.50000000e-01  5.14481912e-01  1.82117376e+00 
 1.70506000e-08  1.70506000e-08  9.50000000e-01  8.50000000e-01  5.18796351e-01  1.82150802e+00 
 1.70514000e-08  1.70514000e-08  9.50000000e-01  8.50000000e-01  5.27469398e-01  1.82217641e+00 
 1.70530000e-08  1.70530000e-08  9.50000000e-01  8.50000000e-01  5.44932167e-01  1.82350480e+00 
 1.70550000e-08  1.70550000e-08  9.50000000e-01  8.50000000e-01  5.66851880e-01  1.82513092e+00 
 1.70570000e-08  1.70570000e-08  9.50000000e-01  8.50000000e-01  5.88738012e-01  1.82669500e+00 
 1.70590000e-08  1.70590000e-08  9.50000000e-01  8.50000000e-01  6.10481628e-01  1.82816919e+00 
 1.70610000e-08  1.70610000e-08  9.50000000e-01  8.50000000e-01  6.32004668e-01  1.82952050e+00 
 1.70630000e-08  1.70630000e-08  9.50000000e-01  8.50000000e-01  6.53244811e-01  1.83070719e+00 
 1.70650000e-08  1.70650000e-08  9.50000000e-01  8.50000000e-01  6.74152564e-01  1.83167785e+00 
 1.70670000e-08  1.70670000e-08  9.50000000e-01  8.50000000e-01  6.94684660e-01  1.83237107e+00 
 1.70690000e-08  1.70690000e-08  9.50000000e-01  8.50000000e-01  7.14805456e-01  1.83271742e+00 
 1.70710000e-08  1.70710000e-08  9.50000000e-01  8.50000000e-01  7.34483260e-01  1.83264160e+00 
 1.70730000e-08  1.70730000e-08  9.50000000e-01  8.50000000e-01  7.53693124e-01  1.83206622e+00 
 1.70750000e-08  1.70750000e-08  9.50000000e-01  8.50000000e-01  7.72414438e-01  1.83091467e+00 
 1.70770000e-08  1.70770000e-08  9.50000000e-01  8.50000000e-01  7.90633993e-01  1.82911447e+00 
 1.70790000e-08  1.70790000e-08  9.50000000e-01  8.50000000e-01  8.08344075e-01  1.82659896e+00 
 1.70810000e-08  1.70810000e-08  9.50000000e-01  8.50000000e-01  8.25545308e-01  1.82330866e+00 
 1.70830000e-08  1.70830000e-08  9.50000000e-01  8.50000000e-01  8.42244999e-01  1.81919076e+00 
 1.70850000e-08  1.70850000e-08  9.50000000e-01  8.50000000e-01  8.58459858e-01  1.81419836e+00 
 1.70870000e-08  1.70870000e-08  9.50000000e-01  8.50000000e-01  8.74214897e-01  1.80828827e+00 
 1.70890000e-08  1.70890000e-08  9.50000000e-01  8.50000000e-01  8.89546613e-01  1.80141890e+00 
 1.70910000e-08  1.70910000e-08  9.50000000e-01  8.50000000e-01  9.04205918e-01  1.79398711e+00 
 1.70930000e-08  1.70930000e-08  9.50000000e-01  8.50000000e-01  9.18440194e-01  1.78574076e+00 
 1.70950000e-08  1.70950000e-08  9.50000000e-01  8.50000000e-01  9.32223126e-01  1.77648988e+00 
 1.70970000e-08  1.70970000e-08  9.50000000e-01  8.50000000e-01  9.45723450e-01  1.76623728e+00 
 1.70990000e-08  1.70990000e-08  9.50000000e-01  8.50000000e-01  9.58932512e-01  1.75488592e+00 
 1.71010000e-08  1.71010000e-08  9.50000000e-01  8.50000000e-01  9.72034849e-01  1.74239881e+00 
 1.71030000e-08  1.71030000e-08  9.50000000e-01  8.50000000e-01  9.85043589e-01  1.72866674e+00 
 1.71050000e-08  1.71050000e-08  9.50000000e-01  8.50000000e-01  9.98079535e-01  1.71365657e+00 
 1.71070000e-08  1.71070000e-08  9.50000000e-01  8.50000000e-01  1.01104990e+00  1.69733051e+00 
 1.71090000e-08  1.71090000e-08  9.50000000e-01  8.50000000e-01  1.02393792e+00  1.67974407e+00 
 1.71110000e-08  1.71110000e-08  9.50000000e-01  8.50000000e-01  1.03659285e+00  1.66094235e+00 
 1.71130000e-08  1.71130000e-08  9.50000000e-01  8.50000000e-01  1.04900086e+00  1.64100744e+00 
 1.71150000e-08  1.71150000e-08  9.50000000e-01  8.50000000e-01  1.06106726e+00  1.61998664e+00 
 1.71170000e-08  1.71170000e-08  9.50000000e-01  8.50000000e-01  1.07281795e+00  1.59794589e+00 
 1.71190000e-08  1.71190000e-08  9.50000000e-01  8.50000000e-01  1.08419800e+00  1.57492371e+00 
 1.71210000e-08  1.71210000e-08  9.50000000e-01  8.50000000e-01  1.09524768e+00  1.55097507e+00 
 1.71230000e-08  1.71230000e-08  9.50000000e-01  8.50000000e-01  1.10592979e+00  1.52613505e+00 
 1.71250000e-08  1.71250000e-08  9.50000000e-01  8.50000000e-01  1.11628671e+00  1.50045272e+00 
 1.71270000e-08  1.71270000e-08  9.50000000e-01  8.50000000e-01  1.12629028e+00  1.47396185e+00 
 1.71290000e-08  1.71290000e-08  9.50000000e-01  8.50000000e-01  1.13598128e+00  1.44670760e+00 
 1.71310000e-08  1.71310000e-08  9.50000000e-01  8.50000000e-01  1.14533721e+00  1.41872285e+00 
